INFO flower 2022-12-22 15:28:54,220 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
  6%|▌         | 594/10000 [00:01<00:24, 389.87it/s]
  6%|▋         | 634/10000 [00:01<00:26, 349.10it/s]
  7%|▋         | 671/10000 [00:02<00:28, 332.64it/s]
  7%|▋         | 713/10000 [00:02<00:26, 354.44it/s]
  8%|▊         | 753/10000 [00:02<00:25, 366.09it/s]
  8%|▊         | 792/10000 [00:02<00:24, 371.20it/s]
  8%|▊         | 830/10000 [00:02<00:24, 367.02it/s]
  9%|▊         | 868/10000 [00:02<00:28, 315.77it/s]
  9%|▉         | 902/10000 [00:02<00:31, 291.40it/s]
  9%|▉         | 933/10000 [00:02<00:34, 259.94it/s]
 10%|▉         | 961/10000 [00:03<00:34, 262.14it/s]
 10%|▉         | 997/10000 [00:03<00:31, 286.74it/s]
 10%|█         | 1037/10000 [00:03<00:28, 316.12it/s]
 11%|█         | 1070/10000 [00:03<00:28, 316.46it/s]
 11%|█         | 1103/10000 [00:03<00:29, 304.42it/s]
 11%|█▏        | 1135/10000 [00:03<00:35, 246.54it/s]
 12%|█▏        | 1162/10000 [00:03<00:37, 236.49it/s]
 12%|█▏        | 1200/10000 [00:03<00:32, 270.98it/s]
 12%|█▏        | 1229/10000 [00:04<00:40, 214.43it/s]
 13%|█▎        | 1267/10000 [00:04<00:34, 251.10it/s]
 13%|█▎        | 1317/10000 [00:04<00:28, 309.08it/s]
 14%|█▎        | 1362/10000 [00:04<00:25, 343.15it/s]
 14%|█▍        | 1400/10000 [00:04<00:28, 299.70it/s]
 14%|█▍        | 1434/10000 [00:04<00:28, 298.50it/s]
 15%|█▍        | 1490/10000 [00:04<00:23, 364.09it/s]
 15%|█▌        | 1546/10000 [00:04<00:20, 415.50it/s]
 16%|█▌        | 1592/10000 [00:04<00:19, 424.92it/s]
 16%|█▋        | 1637/10000 [00:05<00:22, 368.24it/s]
 17%|█▋        | 1677/10000 [00:05<00:26, 313.76it/s]
 17%|█▋        | 1712/10000 [00:05<00:29, 283.46it/s]
 18%|█▊        | 1759/10000 [00:05<00:25, 324.79it/s]
 18%|█▊        | 1795/10000 [00:05<00:26, 310.12it/s]
 18%|█▊        | 1837/10000 [00:05<00:24, 335.91it/s]
 19%|█▊        | 1873/10000 [00:06<00:31, 260.21it/s]
 19%|█▉        | 1905/10000 [00:06<00:29, 271.53it/s]
 19%|█▉        | 1936/10000 [00:06<00:30, 266.39it/s]
 20%|█▉        | 1965/10000 [00:06<00:30, 264.67it/s]
 20%|██        | 2009/10000 [00:06<00:25, 308.01it/s]
 20%|██        | 2045/10000 [00:06<00:24, 319.62it/s]
 21%|██        | 2079/10000 [00:06<00:25, 312.64it/s]
 21%|██        | 2112/10000 [00:06<00:25, 304.55it/s]
 21%|██▏       | 2144/10000 [00:06<00:26, 293.13it/s]
 22%|██▏       | 2184/10000 [00:07<00:24, 312.75it/s]
 22%|██▏       | 2224/10000 [00:07<00:23, 335.22it/s]
 23%|██▎       | 2259/10000 [00:07<00:28, 275.32it/s]
 23%|██▎       | 2289/10000 [00:07<00:28, 273.66it/s]
 23%|██▎       | 2318/10000 [00:07<00:31, 245.92it/s]
 24%|██▎       | 2356/10000 [00:07<00:27, 277.31it/s]
 24%|██▍       | 2413/10000 [00:07<00:21, 350.65it/s]
 25%|██▍       | 2453/10000 [00:07<00:20, 361.93it/s]
 25%|██▍       | 2491/10000 [00:08<00:22, 331.87it/s]
 25%|██▌       | 2526/10000 [00:08<00:22, 333.60it/s]
 26%|██▌       | 2561/10000 [00:08<00:22, 325.92it/s]
 26%|██▌       | 2598/10000 [00:08<00:22, 335.62it/s]
 26%|██▋       | 2643/10000 [00:08<00:20, 365.76it/s]
 27%|██▋       | 2681/10000 [00:08<00:25, 285.70it/s]
 27%|██▋       | 2714/10000 [00:08<00:24, 295.85it/s]
 28%|██▊       | 2759/10000 [00:08<00:21, 333.11it/s]
 28%|██▊       | 2795/10000 [00:09<00:24, 297.01it/s]
 28%|██▊       | 2833/10000 [00:09<00:22, 317.18it/s]
 29%|██▉       | 2882/10000 [00:09<00:20, 344.51it/s]
 29%|██▉       | 2918/10000 [00:09<00:23, 306.53it/s]
 30%|██▉       | 2961/10000 [00:09<00:20, 336.53it/s]
 30%|███       | 3000/10000 [00:09<00:19, 350.28it/s]
 30%|███       | 3037/10000 [00:09<00:19, 355.04it/s]
 31%|███       | 3074/10000 [00:09<00:23, 294.70it/s]
 31%|███       | 3110/10000 [00:10<00:25, 267.10it/s]
 31%|███▏      | 3139/10000 [00:10<00:25, 265.50it/s]
 32%|███▏      | 3167/10000 [00:10<00:27, 250.98it/s]
 32%|███▏      | 3215/10000 [00:10<00:22, 306.68it/s]
 33%|███▎      | 3258/10000 [00:10<00:19, 338.39it/s]
 33%|███▎      | 3294/10000 [00:10<00:20, 320.82it/s]
 33%|███▎      | 3337/10000 [00:10<00:19, 349.55it/s]
 34%|███▎      | 3374/10000 [00:10<00:20, 328.44it/s]
 34%|███▍      | 3412/10000 [00:10<00:19, 341.41it/s]
 35%|███▍      | 3457/10000 [00:11<00:17, 371.16it/s]
 35%|███▌      | 3500/10000 [00:11<00:16, 386.94it/s]
 35%|███▌      | 3541/10000 [00:11<00:16, 391.76it/s]
 36%|███▌      | 3594/10000 [00:11<00:16, 393.36it/s]
 36%|███▋      | 3634/10000 [00:11<00:16, 378.27it/s]
 37%|███▋      | 3683/10000 [00:11<00:15, 406.63it/s]
 37%|███▋      | 3725/10000 [00:11<00:17, 363.49it/s]
 38%|███▊      | 3763/10000 [00:11<00:17, 359.59it/s]
 38%|███▊      | 3811/10000 [00:11<00:15, 389.27it/s]
 39%|███▊      | 3853/10000 [00:12<00:15, 395.63it/s]
 39%|███▉      | 3898/10000 [00:12<00:14, 409.98it/s]
 39%|███▉      | 3940/10000 [00:12<00:15, 381.24it/s]
 40%|████      | 4001/10000 [00:12<00:13, 442.80it/s]
 40%|████      | 4047/10000 [00:12<00:13, 446.56it/s]
 41%|████      | 4097/10000 [00:12<00:12, 459.82it/s]
 41%|████▏     | 4145/10000 [00:12<00:12, 463.25it/s]
 42%|████▏     | 4192/10000 [00:12<00:13, 421.35it/s]
 42%|████▏     | 4236/10000 [00:12<00:13, 421.55it/s]
 43%|████▎     | 4279/10000 [00:13<00:14, 395.35it/s]
 43%|████▎     | 4320/10000 [00:13<00:15, 376.91it/s]
 44%|████▎     | 4359/10000 [00:13<00:15, 355.71it/s]
 44%|████▍     | 4397/10000 [00:13<00:15, 360.06it/s]
 44%|████▍     | 4436/10000 [00:13<00:15, 367.62it/s]
 45%|████▍     | 4474/10000 [00:13<00:16, 337.35it/s]
 45%|████▌     | 4514/10000 [00:13<00:15, 351.55it/s]
 46%|████▌     | 4555/10000 [00:13<00:14, 366.93it/s]
 46%|████▌     | 4593/10000 [00:13<00:15, 357.96it/s]
 46%|████▋     | 4631/10000 [00:14<00:14, 362.99it/s]
 47%|████▋     | 4672/10000 [00:14<00:14, 374.49it/s]
 47%|████▋     | 4710/10000 [00:14<00:14, 361.52it/s]
 48%|████▊     | 4750/10000 [00:14<00:14, 372.17it/s]
 48%|████▊     | 4788/10000 [00:14<00:16, 316.28it/s]
 48%|████▊     | 4827/10000 [00:14<00:15, 335.17it/s]
 49%|████▊     | 4862/10000 [00:14<00:16, 317.87it/s]
 49%|████▉     | 4896/10000 [00:14<00:15, 319.29it/s]
 49%|████▉     | 4929/10000 [00:14<00:16, 308.94it/s]
 50%|████▉     | 4961/10000 [00:15<00:17, 281.27it/s]
 50%|████▉     | 4990/10000 [00:15<00:18, 271.58it/s]
 50%|█████     | 5018/10000 [00:15<00:18, 266.82it/s]
 51%|█████     | 5067/10000 [00:15<00:15, 324.95it/s]
 51%|█████▏    | 5127/10000 [00:15<00:12, 398.51it/s]
 52%|█████▏    | 5168/10000 [00:15<00:14, 337.51it/s]
 52%|█████▏    | 5205/10000 [00:15<00:17, 279.04it/s]
 52%|█████▏    | 5236/10000 [00:16<00:17, 278.33it/s]
 53%|█████▎    | 5284/10000 [00:16<00:14, 326.29it/s]
 53%|█████▎    | 5341/10000 [00:16<00:12, 386.40it/s]
 54%|█████▍    | 5391/10000 [00:16<00:11, 385.54it/s]
 54%|█████▍    | 5432/10000 [00:16<00:11, 386.11it/s]
 55%|█████▍    | 5481/10000 [00:16<00:10, 413.83it/s]
 55%|█████▌    | 5524/10000 [00:16<00:12, 371.95it/s]
 56%|█████▌    | 5565/10000 [00:16<00:11, 378.03it/s]
 56%|█████▌    | 5604/10000 [00:16<00:13, 328.18it/s]
 56%|█████▋    | 5639/10000 [00:17<00:17, 248.45it/s]
 57%|█████▋    | 5668/10000 [00:17<00:17, 248.57it/s]
 57%|█████▋    | 5696/10000 [00:17<00:18, 233.16it/s]
 57%|█████▋    | 5722/10000 [00:17<00:18, 233.92it/s]
 58%|█████▊    | 5752/10000 [00:17<00:17, 245.97it/s]
 58%|█████▊    | 5778/10000 [00:17<00:17, 237.06it/s]
 58%|█████▊    | 5803/10000 [00:17<00:18, 225.68it/s]
 58%|█████▊    | 5830/10000 [00:18<00:18, 229.33it/s]
 59%|█████▊    | 5866/10000 [00:18<00:15, 263.14it/s]
 59%|█████▉    | 5914/10000 [00:18<00:12, 318.23it/s]
 60%|█████▉    | 5963/10000 [00:18<00:11, 365.55it/s]
 60%|██████    | 6006/10000 [00:18<00:10, 382.00it/s]
 60%|██████    | 6046/10000 [00:18<00:10, 363.05it/s]
 61%|██████    | 6092/10000 [00:18<00:10, 388.49it/s]
 61%|██████▏   | 6147/10000 [00:18<00:08, 433.91it/s]
 62%|██████▏   | 6196/10000 [00:18<00:08, 449.22it/s]
 62%|██████▏   | 6242/10000 [00:18<00:08, 433.26it/s]
 63%|██████▎   | 6286/10000 [00:19<00:08, 415.20it/s]
 63%|██████▎   | 6335/10000 [00:19<00:08, 434.42it/s]
 64%|██████▍   | 6381/10000 [00:19<00:08, 439.37it/s]
 64%|██████▍   | 6429/10000 [00:19<00:07, 450.05it/s]
 65%|██████▍   | 6475/10000 [00:19<00:07, 448.09it/s]
 65%|██████▌   | 6526/10000 [00:19<00:07, 462.09it/s]
 66%|██████▌   | 6574/10000 [00:19<00:07, 464.97it/s]
 66%|██████▋   | 6625/10000 [00:19<00:07, 476.43it/s]
 67%|██████▋   | 6673/10000 [00:19<00:07, 452.43it/s]
 67%|██████▋   | 6719/10000 [00:20<00:07, 441.12it/s]
 68%|██████▊   | 6764/10000 [00:20<00:07, 421.57it/s]
 68%|██████▊   | 6807/10000 [00:20<00:12, 258.14it/s]
 68%|██████▊   | 6841/10000 [00:20<00:12, 252.75it/s]
 69%|██████▉   | 6889/10000 [00:20<00:10, 298.20it/s]
 69%|██████▉   | 6935/10000 [00:20<00:09, 334.20it/s]
 70%|██████▉   | 6974/10000 [00:21<00:10, 290.38it/s]
 70%|███████   | 7008/10000 [00:21<00:10, 289.24it/s]
 70%|███████   | 7041/10000 [00:21<00:11, 268.57it/s]
 71%|███████   | 7072/10000 [00:21<00:10, 277.79it/s]
 71%|███████   | 7102/10000 [00:21<00:11, 262.32it/s]
 72%|███████▏  | 7157/10000 [00:21<00:08, 332.22it/s]
 72%|███████▏  | 7207/10000 [00:21<00:07, 374.03it/s]
 72%|███████▏  | 7248/10000 [00:21<00:07, 382.58it/s]
 73%|███████▎  | 7292/10000 [00:21<00:06, 396.49it/s]
 73%|███████▎  | 7339/10000 [00:22<00:06, 416.14it/s]
 74%|███████▍  | 7383/10000 [00:22<00:06, 422.44it/s]
 74%|███████▍  | 7426/10000 [00:22<00:06, 392.94it/s]
 75%|███████▍  | 7467/10000 [00:22<00:06, 362.06it/s]
 75%|███████▌  | 7513/10000 [00:22<00:06, 386.15it/s]
 76%|███████▌  | 7554/10000 [00:22<00:06, 390.80it/s]
 76%|███████▌  | 7602/10000 [00:22<00:05, 415.39it/s]
 76%|███████▋  | 7645/10000 [00:22<00:05, 414.96it/s]
 77%|███████▋  | 7694/10000 [00:22<00:05, 436.05it/s]
 77%|███████▋  | 7746/10000 [00:23<00:04, 458.71it/s]
 78%|███████▊  | 7793/10000 [00:23<00:05, 425.37it/s]
 78%|███████▊  | 7849/10000 [00:23<00:04, 461.54it/s]
 79%|███████▉  | 7902/10000 [00:23<00:04, 479.78it/s]
 80%|███████▉  | 7951/10000 [00:23<00:04, 482.66it/s]
 80%|████████  | 8000/10000 [00:23<00:04, 474.78it/s]
 81%|████████  | 8053/10000 [00:23<00:03, 487.45it/s]
 81%|████████  | 8102/10000 [00:23<00:04, 463.49it/s]
 81%|████████▏ | 8149/10000 [00:23<00:03, 462.98it/s]
 82%|████████▏ | 8196/10000 [00:23<00:03, 452.97it/s]
 82%|████████▏ | 8242/10000 [00:24<00:05, 316.18it/s]
 83%|████████▎ | 8283/10000 [00:24<00:05, 334.70it/s]
 83%|████████▎ | 8331/10000 [00:24<00:04, 366.11it/s]
 84%|████████▎ | 8372/10000 [00:24<00:05, 322.88it/s]
 84%|████████▍ | 8408/10000 [00:24<00:04, 325.70it/s]
 85%|████████▍ | 8455/10000 [00:24<00:04, 361.26it/s]
 85%|████████▌ | 8506/10000 [00:24<00:03, 398.10it/s]
 86%|████████▌ | 8559/10000 [00:25<00:03, 382.32it/s]
 86%|████████▌ | 8600/10000 [00:25<00:04, 329.35it/s]
 86%|████████▋ | 8647/10000 [00:25<00:03, 360.27it/s]
 87%|████████▋ | 8686/10000 [00:25<00:04, 272.01it/s]
 87%|████████▋ | 8734/10000 [00:25<00:04, 314.45it/s]
 88%|████████▊ | 8771/10000 [00:25<00:03, 318.18it/s]
 88%|████████▊ | 8812/10000 [00:25<00:03, 337.90it/s]
 89%|████████▊ | 8856/10000 [00:26<00:03, 363.51it/s]
 89%|████████▉ | 8903/10000 [00:26<00:02, 391.63it/s]
 89%|████████▉ | 8945/10000 [00:26<00:02, 381.66it/s]
 90%|████████▉ | 8988/10000 [00:26<00:02, 393.00it/s]
 90%|█████████ | 9038/10000 [00:26<00:02, 422.83it/s]
 91%|█████████ | 9085/10000 [00:26<00:02, 435.34it/s]
 91%|█████████▏| 9135/10000 [00:26<00:01, 453.01it/s]
 92%|█████████▏| 9181/10000 [00:26<00:02, 366.62it/s]
 92%|█████████▏| 9227/10000 [00:26<00:01, 388.91it/s]
 93%|█████████▎| 9274/10000 [00:27<00:01, 409.88it/s]
 93%|█████████▎| 9318/10000 [00:27<00:02, 320.34it/s]
 94%|█████████▎| 9355/10000 [00:27<00:01, 324.92it/s]
 94%|█████████▍| 9391/10000 [00:27<00:02, 288.63it/s]
 94%|█████████▍| 9437/10000 [00:27<00:01, 327.88it/s]
 95%|█████████▍| 9473/10000 [00:27<00:01, 271.09it/s]
 95%|█████████▌| 9511/10000 [00:27<00:01, 289.51it/s]
 95%|█████████▌| 9543/10000 [00:28<00:01, 292.99it/s]
 96%|█████████▌| 9593/10000 [00:28<00:01, 343.83it/s]
 96%|█████████▋| 9638/10000 [00:28<00:00, 370.72it/s]
 97%|█████████▋| 9679/10000 [00:28<00:00, 380.61it/s]
 97%|█████████▋| 9727/10000 [00:28<00:00, 406.66it/s]
 98%|█████████▊| 9769/10000 [00:28<00:00, 360.01it/s]
 98%|█████████▊| 9817/10000 [00:28<00:00, 390.94it/s]
 99%|█████████▊| 9872/10000 [00:28<00:00, 432.60it/s]
 99%|█████████▉| 9917/10000 [00:28<00:00, 399.33it/s]
100%|█████████▉| 9959/10000 [00:28<00:00, 401.16it/s]
100%|██████████| 10000/10000 [00:29<00:00, 343.49it/s]
Loss  2.2738360577344894  accuracy  0.1435  total  10000
now 397.24604325
interval 0
stay node
Train the model on the training set.
now 397.378206458
interval 0

  0%|          | 0/391 [00:00<?, ?it/s]
  0%|          | 1/391 [00:00<04:29,  1.45it/s]
  1%|          | 2/391 [00:01<03:13,  2.01it/s]
  1%|          | 3/391 [00:01<02:58,  2.17it/s]
  1%|          | 4/391 [00:02<03:13,  2.00it/s]
  1%|▏         | 5/391 [00:02<03:22,  1.91it/s]
  2%|▏         | 6/391 [00:03<03:15,  1.97it/s]
  2%|▏         | 7/391 [00:03<03:30,  1.83it/s]
  2%|▏         | 8/391 [00:04<03:03,  2.08it/s]
  2%|▏         | 9/391 [00:04<03:10,  2.01it/s]
  3%|▎         | 10/391 [00:05<03:39,  1.73it/s]
  3%|▎         | 11/391 [00:05<03:35,  1.77it/s]
  3%|▎         | 12/391 [00:06<03:29,  1.81it/s]
  3%|▎         | 13/391 [00:06<03:12,  1.97it/s]
  4%|▎         | 14/391 [00:07<02:57,  2.13it/s]
  4%|▍         | 15/391 [00:07<02:52,  2.17it/s]
  4%|▍         | 16/391 [00:07<02:37,  2.37it/s]
  4%|▍         | 17/391 [00:08<02:47,  2.23it/s]
  5%|▍         | 18/391 [00:08<02:54,  2.13it/s]
  5%|▍         | 19/391 [00:09<02:41,  2.31it/s]
  5%|▌         | 20/391 [00:09<02:48,  2.20it/s]
  5%|▌         | 21/391 [00:10<03:02,  2.03it/s]
  6%|▌         | 22/391 [00:11<03:21,  1.84it/s]
  6%|▌         | 23/391 [00:11<03:08,  1.95it/s]
  6%|▌         | 24/391 [00:12<03:10,  1.93it/s]
  6%|▋         | 25/391 [00:12<03:18,  1.84it/s]
  7%|▋         | 26/391 [00:13<03:17,  1.85it/s]
  7%|▋         | 27/391 [00:13<03:22,  1.80it/s]
  7%|▋         | 28/391 [00:14<03:20,  1.81it/s]
  7%|▋         | 29/391 [00:14<02:53,  2.09it/s]
  8%|▊         | 30/391 [00:15<02:51,  2.10it/s]
  8%|▊         | 31/391 [00:15<02:43,  2.21it/s]
  8%|▊         | 32/391 [00:15<02:44,  2.18it/s]
  8%|▊         | 33/391 [00:16<03:21,  1.78it/s]
  9%|▊         | 34/391 [00:17<03:20,  1.78it/s]
  9%|▉         | 35/391 [00:17<03:15,  1.83it/s]
  9%|▉         | 36/391 [00:18<03:22,  1.75it/s]
  9%|▉         | 37/391 [00:19<03:24,  1.73it/s]
 10%|▉         | 38/391 [00:19<03:23,  1.73it/s]
 10%|▉         | 39/391 [00:20<03:07,  1.88it/s]
 10%|█         | 40/391 [00:20<02:52,  2.03it/s]
 10%|█         | 41/391 [00:21<03:10,  1.84it/s]
 11%|█         | 42/391 [00:21<03:29,  1.67it/s]
 11%|█         | 43/391 [00:22<03:42,  1.56it/s]
 11%|█▏        | 44/391 [00:23<03:28,  1.66it/s]
 12%|█▏        | 45/391 [00:23<03:07,  1.84it/s]
 12%|█▏        | 46/391 [00:23<02:49,  2.03it/s]
 12%|█▏        | 47/391 [00:24<02:31,  2.28it/s]
 12%|█▏        | 48/391 [00:24<02:53,  1.97it/s]
 13%|█▎        | 49/391 [00:25<03:11,  1.79it/s]
 13%|█▎        | 50/391 [00:26<03:32,  1.61it/s]
 13%|█▎        | 51/391 [00:26<03:30,  1.62it/s]
 13%|█▎        | 52/391 [00:27<03:14,  1.74it/s]
 14%|█▎        | 53/391 [00:27<03:14,  1.74it/s]
 14%|█▍        | 54/391 [00:28<03:32,  1.59it/s]
 14%|█▍        | 55/391 [00:29<03:33,  1.57it/s]
 14%|█▍        | 56/391 [00:30<04:07,  1.35it/s]
 15%|█▍        | 57/391 [00:30<03:49,  1.46it/s]
 15%|█▍        | 58/391 [00:32<04:58,  1.12it/s]
 15%|█▌        | 59/391 [00:33<05:40,  1.03s/it]
 15%|█▌        | 60/391 [00:33<04:28,  1.23it/s]
 16%|█▌        | 61/391 [00:35<05:18,  1.04it/s]
 16%|█▌        | 62/391 [00:35<04:52,  1.12it/s]
 16%|█▌        | 63/391 [00:36<04:52,  1.12it/s]
 16%|█▋        | 64/391 [00:37<04:19,  1.26it/s]
 17%|█▋        | 65/391 [00:37<03:52,  1.40it/s]
 17%|█▋        | 66/391 [00:38<03:22,  1.61it/s]
 17%|█▋        | 67/391 [00:38<03:15,  1.66it/s]
 17%|█▋        | 68/391 [00:39<03:26,  1.56it/s]
 18%|█▊        | 69/391 [00:40<03:27,  1.55it/s]
 18%|█▊        | 70/391 [00:40<03:08,  1.71it/s]
 18%|█▊        | 71/391 [00:41<02:56,  1.81it/s]
 18%|█▊        | 72/391 [00:41<02:45,  1.93it/s]
 19%|█▊        | 73/391 [00:42<02:57,  1.79it/s]
 19%|█▉        | 74/391 [00:42<02:41,  1.96it/s]
 19%|█▉        | 75/391 [00:43<02:47,  1.89it/s]
 19%|█▉        | 76/391 [00:43<02:45,  1.91it/s]
 20%|█▉        | 77/391 [00:44<02:53,  1.81it/s]
 20%|█▉        | 78/391 [00:45<02:58,  1.75it/s]
 20%|██        | 79/391 [00:45<02:59,  1.74it/s]
 20%|██        | 80/391 [00:46<02:46,  1.87it/s]
 21%|██        | 81/391 [00:46<02:41,  1.92it/s]
 21%|██        | 82/391 [00:47<02:53,  1.78it/s]
 21%|██        | 83/391 [00:47<02:39,  1.93it/s]
 21%|██▏       | 84/391 [00:48<02:41,  1.90it/s]
 22%|██▏       | 85/391 [00:48<02:30,  2.04it/s]
 22%|██▏       | 86/391 [00:49<02:27,  2.06it/s]
 22%|██▏       | 87/391 [00:49<02:44,  1.85it/s]
 23%|██▎       | 88/391 [00:50<02:45,  1.83it/s]
 23%|██▎       | 89/391 [00:50<02:49,  1.78it/s]
 23%|██▎       | 90/391 [00:51<02:52,  1.75it/s]
 23%|██▎       | 91/391 [00:51<02:41,  1.85it/s]
 24%|██▎       | 92/391 [00:52<02:37,  1.90it/s]
 24%|██▍       | 93/391 [00:52<02:25,  2.05it/s]
 24%|██▍       | 94/391 [00:53<02:32,  1.95it/s]
 24%|██▍       | 95/391 [00:54<02:41,  1.83it/s]
 25%|██▍       | 96/391 [00:54<02:38,  1.86it/s]
 25%|██▍       | 97/391 [00:55<02:40,  1.83it/s]
 25%|██▌       | 98/391 [00:56<03:13,  1.51it/s]
 25%|██▌       | 99/391 [00:57<03:39,  1.33it/s]
 26%|██▌       | 100/391 [00:57<03:16,  1.48it/s]
 26%|██▌       | 101/391 [00:58<03:15,  1.48it/s]
 26%|██▌       | 102/391 [00:58<02:57,  1.63it/s]
 26%|██▋       | 103/391 [00:59<03:00,  1.59it/s]
 27%|██▋       | 104/391 [01:00<03:19,  1.44it/s]
 27%|██▋       | 105/391 [01:00<03:16,  1.45it/s]
 27%|██▋       | 106/391 [01:01<03:13,  1.48it/s]
 27%|██▋       | 107/391 [01:02<03:17,  1.44it/s]
 28%|██▊       | 108/391 [01:02<03:19,  1.42it/s]
 28%|██▊       | 109/391 [01:03<03:39,  1.29it/s]
 28%|██▊       | 110/391 [01:04<03:59,  1.18it/s]
 28%|██▊       | 111/391 [01:05<03:42,  1.26it/s]
 29%|██▊       | 112/391 [01:06<03:18,  1.40it/s]
 29%|██▉       | 113/391 [01:06<03:06,  1.49it/s]
 29%|██▉       | 114/391 [01:07<02:57,  1.56it/s]
 29%|██▉       | 115/391 [01:07<02:47,  1.65it/s]
 30%|██▉       | 116/391 [01:08<02:54,  1.57it/s]
 30%|██▉       | 117/391 [01:08<02:29,  1.83it/s]
 30%|███       | 118/391 [01:09<02:33,  1.78it/s]
 30%|███       | 119/391 [01:10<02:40,  1.69it/s]
 31%|███       | 120/391 [01:10<02:48,  1.61it/s]
 31%|███       | 121/391 [01:11<03:07,  1.44it/s]
 31%|███       | 122/391 [01:12<02:54,  1.55it/s]
 31%|███▏      | 123/391 [01:12<02:35,  1.72it/s]
 32%|███▏      | 124/391 [01:13<02:40,  1.67it/s]
 32%|███▏      | 125/391 [01:13<02:35,  1.71it/s]
 32%|███▏      | 126/391 [01:14<02:18,  1.91it/s]
 32%|███▏      | 127/391 [01:14<02:18,  1.91it/s]
 33%|███▎      | 128/391 [01:15<02:09,  2.04it/s]
 33%|███▎      | 129/391 [01:15<02:25,  1.80it/s]
 33%|███▎      | 130/391 [01:16<02:30,  1.73it/s]
 34%|███▎      | 131/391 [01:16<02:15,  1.93it/s]
 34%|███▍      | 132/391 [01:17<02:23,  1.80it/s]
 34%|███▍      | 133/391 [01:17<02:18,  1.86it/s]
 34%|███▍      | 134/391 [01:18<02:23,  1.79it/s]
 35%|███▍      | 135/391 [01:19<02:39,  1.60it/s]
 35%|███▍      | 136/391 [01:19<02:31,  1.69it/s]
 35%|███▌      | 137/391 [01:20<02:31,  1.68it/s]
 35%|███▌      | 138/391 [01:21<02:32,  1.66it/s]
 36%|███▌      | 139/391 [01:21<02:37,  1.60it/s]
 36%|███▌      | 140/391 [01:22<03:00,  1.39it/s]
 36%|███▌      | 141/391 [01:23<03:40,  1.13it/s]
 36%|███▋      | 142/391 [01:25<03:56,  1.05it/s]
 37%|███▋      | 143/391 [01:26<04:53,  1.19s/it]
 37%|███▋      | 144/391 [01:28<05:13,  1.27s/it]
 37%|███▋      | 145/391 [01:29<04:46,  1.16s/it]
 37%|███▋      | 146/391 [01:29<04:08,  1.02s/it]
 38%|███▊      | 147/391 [01:30<03:54,  1.04it/s]
 38%|███▊      | 148/391 [01:31<03:31,  1.15it/s]
 38%|███▊      | 149/391 [01:32<03:17,  1.23it/s]
 38%|███▊      | 150/391 [01:32<02:58,  1.35it/s]
 39%|███▊      | 151/391 [01:33<02:44,  1.46it/s]
 39%|███▉      | 152/391 [01:33<02:20,  1.71it/s]
 39%|███▉      | 153/391 [01:33<02:04,  1.90it/s]
 39%|███▉      | 154/391 [01:34<02:01,  1.95it/s]
 40%|███▉      | 155/391 [01:34<02:02,  1.93it/s]
 40%|███▉      | 156/391 [01:35<01:55,  2.04it/s]
 40%|████      | 157/391 [01:35<02:04,  1.87it/s]
 40%|████      | 158/391 [01:36<02:10,  1.78it/s]
 41%|████      | 159/391 [01:37<02:01,  1.91it/s]
 41%|████      | 160/391 [01:37<02:01,  1.90it/s]
 41%|████      | 161/391 [01:38<02:03,  1.86it/s]
 41%|████▏     | 162/391 [01:38<01:59,  1.92it/s]
 42%|████▏     | 163/391 [01:39<01:56,  1.96it/s]
 42%|████▏     | 164/391 [01:39<01:48,  2.09it/s]
 42%|████▏     | 165/391 [01:39<01:47,  2.11it/s]
 42%|████▏     | 166/391 [01:40<01:50,  2.03it/s]
 43%|████▎     | 167/391 [01:41<01:52,  1.98it/s]
 43%|████▎     | 168/391 [01:41<01:46,  2.09it/s]
 43%|████▎     | 169/391 [01:41<01:39,  2.23it/s]
 43%|████▎     | 170/391 [01:42<01:43,  2.13it/s]
 44%|████▎     | 171/391 [01:42<01:40,  2.20it/s]
 44%|████▍     | 172/391 [01:43<01:34,  2.33it/s]
 44%|████▍     | 173/391 [01:43<01:37,  2.23it/s]
 45%|████▍     | 174/391 [01:44<01:34,  2.29it/s]
 45%|████▍     | 175/391 [01:44<01:34,  2.28it/s]
 45%|████▌     | 176/391 [01:45<01:38,  2.19it/s]
 45%|████▌     | 177/391 [01:45<01:34,  2.26it/s]
 46%|████▌     | 178/391 [01:45<01:33,  2.29it/s]
 46%|████▌     | 179/391 [01:46<01:33,  2.26it/s]
 46%|████▌     | 180/391 [01:46<01:37,  2.17it/s]
 46%|████▋     | 181/391 [01:47<01:39,  2.12it/s]
 47%|████▋     | 182/391 [01:47<01:35,  2.18it/s]
 47%|████▋     | 183/391 [01:48<01:32,  2.25it/s]
 47%|████▋     | 184/391 [01:48<01:30,  2.30it/s]
 47%|████▋     | 185/391 [01:49<01:34,  2.18it/s]
 48%|████▊     | 186/391 [01:49<01:29,  2.29it/s]
 48%|████▊     | 187/391 [01:49<01:28,  2.30it/s]
 48%|████▊     | 188/391 [01:50<01:35,  2.12it/s]
 48%|████▊     | 189/391 [01:50<01:40,  2.01it/s]
 49%|████▊     | 190/391 [01:51<01:41,  1.99it/s]
 49%|████▉     | 191/391 [01:51<01:35,  2.09it/s]
 49%|████▉     | 192/391 [01:52<01:35,  2.09it/s]
